id,franchise_id,franchise_name,restaurant_franchise_id,country,city,lat,lng,receipt_id,total_cost,discount,date_time
59,60,Big City Grill,18235,GB,London,51.500,-0.193,c95f4db0-ed61-4479-b3e2-faa16e3dc557,14.62,0.05,2022-09-27T05:00:36.000Z
154618822730,75,Greenhouse Cafe,69842,GB,London,51.513,-0.076,12c77562-4002-4c51-88f5-efef1d46aa69,1.27,0.0,2021-10-08T04:22:04.000Z
214748364806,7,Cafe Roma,23242,US,Cypress,33.832,-118.024,a07e8dbe-d704-4e6c-80e8-b996694fa43b,28.53,0.0,2022-08-05T12:06:34.000Z
77309411388,61,Blue Water Bistro,63415,GB,London,51.495,-0.119,a59d374b-db78-4673-bec4-e862b13de155,13.25,0.05,2022-08-11T19:01:28.000Z
180388626478,47,The Juicy Burger,78270,FR,Paris,48.860,2.324,7a9d84fd-d5a9-4bdb-8d24-789e3ce59ec3,19.74,0.0,2021-10-31T20:47:27.000Z
25769803777,2,Bella Cucina,95123,US,Fort Lauderdale,26.124,-80.331,7db38f09-7f29-4975-a14d-83a389718adf,26.49,0.0,2021-10-18T14:24:58.000Z
180388626501,70,Earth and Vine,78270,NL,Amsterdam,52.366,4.899,e8c422a0-50f7-400d-93f3-119c3b84e476,16.03,0.15,2021-10-19T06:20:27.000Z
103079215117,14,The Gourmet Garden,1670,US,Victorville,34.507,-117.326,7c6aa1c9-9a99-45d6-9cab-3508a5c5e275,9.47,0.15,2021-10-06T08:25:03.000Z
25769803800,25,The Cozy Cafe,95123,ES,Barcelona,41.395,2.143,9b6281ea-449b-4a82-a631-e03bee21f344,13.00,0.0,2022-08-04T21:22:44.000Z
206158430219,12,The Wooden Spoon,76199,US,Abbeville,36.623,-4.501,38381df6-7e9c-4119-9608-4793a0960209,25.32,0.1,2021-10-26T20:09:48.000Z
206158430219,12,The Wooden Spoon,76199,US,Abbeville,36.623,-4.501,ecb15fb9-fc52-49cc-a43d-8ac0168ec479,1.53,0.15,2021-10-15T11:40:28.000Z
223338299414,23,The Hungry Pig,71667,ES,Barcelona,41.392,2.172,6e72d60f-ee3e-42b8-b3c6-d1b04d3e8205,17.73,0.0,2022-09-21T13:52:21.000Z
240518168591,16,The Spice Tree,73942,US,Stockton,37.937,-121.300,2f5fbb76-9b92-462d-91dd-63543808a23e,8.27,0.0,2021-10-11T22:35:04.000Z
77309411388,61,Blue Water Bistro,63415,GB,London,51.495,-0.119,b93ae0ab-226d-41a0-a445-4cb338ab4b41,26.72,0.1,2021-10-28T01:01:00.000Z
17179869216,33,The Blue Elephant,66775,US,Hill City,43.959,-103.737,c605ff87-8bb4-4785-bc1c-b310874dce7d,10.95,0.05,2022-09-12T18:04:58.000Z
25769803801,26,The Silver Spoon,95123,ES,Barcelona,41.401,2.209,cf63fb2e-d66f-4787-a875-767b7296c5a1,12.23,0.1,2021-10-09T02:30:38.000Z
223338299414,23,The Hungry Pig,71667,ES,Barcelona,41.392,2.172,45bf2fbd-d7c0-4e69-a52a-11a77b62ae64,9.26,0.0,2022-09-27T19:25:11.000Z
180388626432,1,Savoria,78270,US,Hernando,28.899,-82.429,aedc51f3-6c38-48e5-ad3d-a87443eb2f6f,28.20,0.0,2021-10-13T23:32:54.000Z
180388626501,70,Earth and Vine,78270,NL,Amsterdam,52.366,4.899,1d508f0d-03b5-49e0-920c-d265d1893267,15.28,0.15,2021-10-12T04:20:52.000Z
180388626478,47,The Juicy Burger,78270,FR,Paris,48.860,2.324,c0af95fd-557e-4beb-93d1-16dd47fb4a89,9.87,0.15,2022-08-07T00:08:14.000Z
77309411388,61,Blue Water Bistro,63415,GB,London,51.495,-0.119,bbd6a0ea-39c3-4456-9ba4-443a61c4e178,22.79,0.0,2021-10-29T20:03:52.000Z
77309411388,61,Blue Water Bistro,63415,GB,London,51.495,-0.119,2c4b7eb2-bab5-4917-82e5-aeafc741f1da,1.04,0.0,2022-08-11T18:18:24.000Z
77309411388,61,Blue Water Bistro,63415,GB,London,51.495,-0.119,88549f26-050e-48cc-b8eb-1410a2cff046,11.17,0.0,2021-10-14T03:51:10.000Z
25769803800,25,The Cozy Cafe,95123,ES,Barcelona,41.395,2.143,eb445893-24ea-4b15-92c5-6e31e0d5fdfa,3.29,0.15,2021-10-09T13:50:29.000Z
171798691888,49,The Olive Tree,28451,FR,Paris,48.869,2.361,019cdd6d-2c21-49bb-981c-4ab900b18ac1,6.57,0.05,2022-09-26T13:26:09.000Z
154618822730,75,Greenhouse Cafe,69842,GB,London,51.513,-0.076,99847e60-7e3f-433d-93f2-7ea8f8f8b451,8.60,0.1,2021-10-25T11:22:42.000Z
68719476754,19,The Tasting Room,44516,US,Springfield,40.685,-74.331,a354c24e-3864-4c84-85ae-3545e9481bf5,12.01,0.0,2021-10-13T07:21:14.000Z
59,60,Big City Grill,18235,GB,London,51.500,-0.193,0c2a6d51-4841-440a-a972-69c711c6ffd5,15.87,0.05,2021-10-24T08:23:14.000Z
206158430219,12,The Wooden Spoon,76199,US,Abbeville,36.623,-4.501,ff615077-c122-4662-b51c-fde2d1a3b435,18.42,0.0,2021-10-04T04:24:29.000Z
180388626501,70,Earth and Vine,78270,NL,Amsterdam,52.366,4.899,a29a7f98-d7b5-4032-81c8-d2c4306eb591,8.78,0.0,2021-10-02T01:57:16.000Z
120259084341,54,The Spice House,40542,GB,London,51.502,-0.119,49905d13-fba8-4871-a78e-b96ce996415d,17.21,0.05,2021-10-22T19:51:18.000Z
180388626501,70,Earth and Vine,78270,NL,Amsterdam,52.366,4.899,94269059-e6f2-410a-a6a7-4613b8eae525,29.26,0.05,2021-10-18T01:54:20.000Z
266287972391,40,Crimson Cafe,70700,IT,Milan,45.473,9.191,48b6764e-c052-4594-b4fa-696d43b54df0,9.51,0.0,2021-10-10T09:24:55.000Z
180388626432,1,Savoria,78270,US,Hernando,28.899,-82.429,8db27c99-8841-48af-abe2-c1e70bbd17c6,19.52,0.1,2021-10-14T17:44:46.000Z
240518168591,16,The Spice Tree,73942,US,Stockton,37.937,-121.300,aa33befc-9cfe-4e04-b30e-a423f3c55b4d,0.38,0.0,2021-10-01T09:39:11.000Z
77309411383,56,The Waffle House,63415,GB,London,51.461,-0.276,d4cc7a6f-3028-4b1a-ba7a-298d2549b4dc,11.33,0.0,2021-10-12T13:28:59.000Z
188978561075,52,The Red Door,5034,AT,Vienna,48.215,16.376,00bd664a-79f9-473f-93fe-e247d3ec642b,1.95,0.0,2022-08-12T08:51:30.000Z
180388626478,47,The Juicy Burger,78270,FR,Paris,48.860,2.324,363860df-580a-46bd-ab4f-a4e4a952409c,17.22,0.0,2022-09-07T02:57:35.000Z
188978561075,52,The Red Door,5034,AT,Vienna,48.215,16.376,419b7b76-999a-471c-bf10-9e3401a1713e,5.90,0.0,2022-08-09T00:45:29.000Z
120259084341,54,The Spice House,40542,GB,London,51.502,-0.119,dfa4cfbe-878e-4119-81eb-7b16b6dc0137,27.10,0.0,2022-08-26T12:32:07.000Z
25769803824,49,The Olive Tree,95123,AT,Vienna,48.209,16.354,04672727-2429-491d-8aa8-0018cedd563c,26.23,0.15,2021-10-08T04:42:52.000Z
25769803824,49,The Olive Tree,95123,AT,Vienna,48.209,16.354,45bba142-6f95-462e-be16-e00ecdd3c4d1,4.22,0.0,2021-10-06T18:59:50.000Z
137438953479,8,The Green Olive,17484,US,Kingsport,36.563,-82.566,57162562-66e0-4800-843b-aee8425eb2d7,23.15,0.15,2021-10-20T04:40:50.000Z
240518168591,16,The Spice Tree,73942,US,Stockton,37.937,-121.300,5eb06d4a-77cb-47f2-ac82-126ce2af526c,18.53,0.0,2021-10-21T01:10:51.000Z
214748364844,45,The Green Bean,23242,FR,Paris,48.840,2.303,aaed5158-8261-45c5-b66c-719e944e7e8d,8.71,0.15,2022-09-15T04:00:38.000Z
77309411388,61,Blue Water Bistro,63415,GB,London,51.495,-0.119,4e28296e-b6e6-4bb5-934d-5142a442d772,6.14,0.15,2021-10-09T21:28:42.000Z
171798691888,49,The Olive Tree,28451,FR,Paris,48.869,2.361,bd3770a4-2ac2-4753-9f54-007562586c65,9.14,0.15,2022-09-01T12:22:03.000Z
214748364813,14,The Gourmet Garden,23242,US,Keyser,39.439,-78.971,9cddb897-5fca-41ec-bd3e-d7f31163f32c,0.31,0.1,2021-10-26T02:48:09.000Z
68719476797,62,Cafe Luminoso,44516,GB,London,51.526,-0.083,54825163-ff74-4246-8b42-4e970f6a870c,22.80,0.0,2021-10-16T16:49:34.000Z
180388626501,70,Earth and Vine,78270,NL,Amsterdam,52.366,4.899,94f750a9-a76c-4da4-90a2-073a0d4aa50c,27.30,0.05,2021-10-30T09:41:36.000Z
171798691888,49,The Olive Tree,28451,FR,Paris,48.869,2.361,722baed7-713a-4cfd-ba96-96a698a23a76,2.87,0.0,2021-10-10T04:58:39.000Z
214748364813,14,The Gourmet Garden,23242,US,Keyser,39.439,-78.971,b8de9a53-d1dc-4ce8-9d4b-75b82815fc5c,9.25,0.0,2021-10-20T01:18:02.000Z
59,60,Big City Grill,18235,GB,London,51.500,-0.193,661d5574-21bd-4414-ac0a-7b549df7f280,21.01,0.0,2021-10-19T20:54:08.000Z
180388626501,70,Earth and Vine,78270,NL,Amsterdam,52.366,4.899,c04e94b8-ec11-426d-9d01-9083880e1070,28.12,0.0,2021-10-15T19:21:37.000Z
68719476797,62,Cafe Luminoso,44516,GB,London,51.526,-0.083,4ad38d26-c4fe-470a-99e0-fb6412f2f608,27.72,0.0,2021-10-13T23:32:53.000Z
77309411383,56,The Waffle House,63415,GB,London,51.461,-0.276,8a1f0d32-3719-4f86-81bd-839bcfd83d82,22.84,0.15,2021-10-05T06:15:50.000Z
137438953479,8,The Green Olive,17484,US,Kingsport,36.563,-82.566,53856dea-e86a-465a-bf9f-e7f91e9d1e72,28.43,0.0,2022-08-13T17:15:36.000Z
214748364813,14,The Gourmet Garden,23242,US,Keyser,39.439,-78.971,76319c07-05a7-4bc2-8ff2-14a332985568,19.47,0.0,2022-08-02T16:51:35.000Z
180388626432,1,Savoria,78270,US,Hernando,28.899,-82.429,705d0ef2-a615-4c87-8b71-0da8d885fac6,0.77,0.15,2021-10-21T02:49:59.000Z
266287972391,40,Crimson Cafe,70700,IT,Milan,45.473,9.191,81ccb4fc-e120-4c73-9953-5e56fd804797,1.50,0.0,2021-10-04T06:21:15.000Z
180388626432,1,Savoria,78270,US,Hernando,28.899,-82.429,6eb5abb2-9950-4b11-a53b-aebde116f36b,15.10,0.15,2021-10-09T21:00:48.000Z
77309411395,68,Delish Cafe,63415,NL,Amsterdam,52.355,4.913,f68ddc37-36a3-4f2d-b275-84644417b8a9,16.76,0.05,2021-10-09T18:59:44.000Z
17179869216,33,The Blue Elephant,66775,US,Hill City,43.959,-103.737,4553f6c4-b8e7-4309-b189-66ddaaa172d8,24.38,0.0,2022-09-02T13:07:25.000Z
180388626501,70,Earth and Vine,78270,NL,Amsterdam,52.366,4.899,47b048a2-e2ec-4c0b-ad82-179461bd4d8d,1.91,0.15,2021-10-03T04:53:34.000Z
77309411388,61,Blue Water Bistro,63415,GB,London,51.495,-0.119,039335be-9a0a-4305-af5c-caaf13cb3da8,15.28,0.05,2021-10-29T06:38:32.000Z
223338299414,23,The Hungry Pig,71667,ES,Barcelona,41.392,2.172,cf95c605-b724-41ce-9bff-55539378b998,23.13,0.05,2021-10-06T16:04:39.000Z
120259084341,54,The Spice House,40542,GB,London,51.502,-0.119,b8b3dad3-22e9-43c5-affd-1923b1b3340b,12.08,0.05,2022-08-05T08:53:15.000Z
94489280571,60,Big City Grill,49283,GB,London,51.524,-0.126,b7b2563e-ec01-484f-8538-f1c9fc6787c2,20.11,0.0,2021-10-19T09:43:01.000Z
171798691888,49,The Olive Tree,28451,FR,Paris,48.869,2.361,bd9f340c-ac61-405c-8b25-dcbc6846e75f,15.60,0.15,2022-09-23T23:09:22.000Z
68719476754,19,The Tasting Room,44516,US,Springfield,40.685,-74.331,435371e3-4bb0-426e-b1e2-ec0512f21cbd,16.78,0.0,2021-10-15T07:41:11.000Z
137438953479,8,The Green Olive,17484,US,Kingsport,36.563,-82.566,66e02e66-0bd4-4cb5-839b-b74c39ad2183,1.82,0.1,2021-10-05T11:49:16.000Z
59,60,Big City Grill,18235,GB,London,51.500,-0.193,c906ca28-028d-4e4d-9f93-daeeafcccd67,27.76,0.0,2022-09-24T00:13:38.000Z
77309411388,61,Blue Water Bistro,63415,GB,London,51.495,-0.119,7fe7d51a-faaa-498e-b14b-8d70dd4c8e78,1.29,0.05,2021-10-22T05:38:08.000Z
25769803777,2,Bella Cucina,95123,US,Fort Lauderdale,26.124,-80.331,04dff0af-5786-44c4-9ea5-d8a3e8978a37,19.42,0.0,2022-09-12T20:48:47.000Z
214748364857,58,A Tasty Bite,23242,FR,Paris,48.866,2.332,2478957e-57bc-4162-8581-8eea07e05b2a,16.48,0.0,2021-10-07T18:37:55.000Z
94489280571,60,Big City Grill,49283,GB,London,51.524,-0.126,a3fcc928-b052-41ae-bd1e-2370f8545c8c,25.00,0.05,2021-10-10T07:03:59.000Z
206158430219,12,The Wooden Spoon,76199,US,Abbeville,36.623,-4.501,3f7afab3-6510-44c8-8e8b-1e684b2d4e50,9.56,0.0,2021-10-08T11:51:18.000Z
25769803824,49,The Olive Tree,95123,AT,Vienna,48.209,16.354,8fa41def-82f1-4394-9e98-61c904f33d28,19.08,0.05,2022-08-01T18:01:37.000Z
25769803777,2,Bella Cucina,95123,US,Fort Lauderdale,26.124,-80.331,c6ba6c62-a14e-41e3-9003-7404d24035e6,24.41,0.0,2021-10-29T07:03:13.000Z
77309411383,56,The Waffle House,63415,GB,London,51.461,-0.276,aa28f63b-fd2d-4cdb-9a66-b2cbdb20847c,8.67,0.0,2022-08-04T13:11:17.000Z
171798691888,49,The Olive Tree,28451,FR,Paris,48.869,2.361,735055a7-cd05-4570-9e8c-2ffa1dc1c9fc,17.33,0.15,2022-08-23T01:29:10.000Z
180388626432,1,Savoria,78270,US,Hernando,28.899,-82.429,37baa6b9-cbcd-407b-af6d-9a8fb66becdd,5.85,0.05,2021-10-07T23:42:53.000Z
214748364813,14,The Gourmet Garden,23242,US,Keyser,39.439,-78.971,9c8f65a8-3f81-4903-97fd-535a7b3e58ff,21.13,0.1,2022-09-09T07:39:51.000Z
206158430219,12,The Wooden Spoon,76199,US,Abbeville,36.623,-4.501,978a2426-4346-490b-8088-9d64f591c54d,10.40,0.15,2021-10-24T21:55:13.000Z
68719476737,2,Bella Cucina,44516,US,Pompano Beach,26.212,-80.166,eca3e820-e0f3-4f3a-bccb-c15da7ea7f65,2.43,0.0,2022-08-27T00:20:55.000Z
25769803800,25,The Cozy Cafe,95123,ES,Barcelona,41.395,2.143,2028c291-f1e3-4dec-8379-31775b4368f9,4.11,0.15,2021-10-01T07:06:27.000Z
77309411388,61,Blue Water Bistro,63415,GB,London,51.495,-0.119,32814c3a-68d2-48e6-b2bf-b839382b00a1,7.35,0.05,2021-10-23T20:56:34.000Z
214748364844,45,The Green Bean,23242,FR,Paris,48.840,2.303,a04ff06b-a62a-4669-adb6-dc011290ec90,29.29,0.0,2021-10-01T11:29:49.000Z
206158430219,12,The Wooden Spoon,76199,US,Abbeville,36.623,-4.501,80622c5d-92e8-412d-a568-2258045d6684,29.01,0.15,2021-10-24T15:27:17.000Z
25769803800,25,The Cozy Cafe,95123,ES,Barcelona,41.395,2.143,19482750-674d-4a71-9944-19a405210e20,26.96,0.0,2021-10-06T10:26:01.000Z
59,60,Big City Grill,18235,GB,London,51.500,-0.193,3255866e-3c17-460e-afc7-7ee468b9a027,15.45,0.0,2021-10-15T20:50:59.000Z
206158430219,12,The Wooden Spoon,76199,US,Abbeville,36.623,-4.501,f5a71729-c7d5-4581-adc5-1971e4d5557c,18.34,0.0,2022-09-22T16:54:47.000Z
171798691898,59,Azalea Cafe,28451,GB,London,51.515,-0.148,cf8ad18f-10dc-44db-a0a6-fb0b2d3dbf6c,25.04,0.0,2022-08-06T20:25:14.000Z
25769803801,26,The Silver Spoon,95123,ES,Barcelona,41.401,2.209,9ac933b9-2192-4b44-85e4-b034a840c7bb,12.32,0.0,2021-10-21T01:33:42.000Z
120259084341,54,The Spice House,40542,GB,London,51.502,-0.119,0aba6c54-8a66-4af1-b4e0-985660f98dfe,14.96,0.0,2021-10-26T00:22:24.000Z
137438953479,8,The Green Olive,17484,US,Kingsport,36.563,-82.566,af941a30-c105-4b24-a287-4df5eac41bd7,19.90,0.15,2021-10-11T13:16:20.000Z
249108103174,7,Cafe Roma,62927,US,Myrtle Beach,33.722,-78.921,01e26501-e623-4036-b90e-17e7973455f0,28.06,0.0,2021-10-04T07:18:53.000Z
154618822730,75,Greenhouse Cafe,69842,GB,London,51.513,-0.076,2f7af770-059b-4955-b1fd-db2de6050c26,1.24,0.0,2022-08-01T00:22:25.000Z
59,60,Big City Grill,18235,GB,London,51.500,-0.193,4ab51cd4-90c8-4ec9-94b1-7370c7bd0dc3,0.97,0.05,2022-09-10T09:47:18.000Z
77309411383,56,The Waffle House,63415,GB,London,51.461,-0.276,4b092708-2a94-48aa-9b3f-27e6dffbadd1,13.46,0.0,2022-08-31T07:58:45.000Z
223338299414,23,The Hungry Pig,71667,ES,Barcelona,41.392,2.172,4fd04480-f9a1-4fa8-9bd5-da8e34d5a822,14.27,0.0,2021-10-10T05:15:20.000Z
17179869202,19,The Tasting Room,66775,US,Colorado Springs,38.808,-104.727,192bb91b-3dda-41a8-a1d0-6ebdea766112,27.66,0.0,2021-09-30T21:33:59.000Z
94489280571,60,Big City Grill,49283,GB,London,51.524,-0.126,f5864399-1817-4186-a101-5b37e9f39bd2,28.30,0.0,2021-10-16T01:24:26.000Z
214748364806,7,Cafe Roma,23242,US,Cypress,33.832,-118.024,9de71102-8160-4fec-84e2-9f8e397158e4,22.72,0.0,2022-08-07T10:52:52.000Z
223338299414,23,The Hungry Pig,71667,ES,Barcelona,41.392,2.172,2f19d1d7-9497-45b4-ad70-b7c5465081fb,5.32,0.15,2022-09-17T10:18:34.000Z
180388626478,47,The Juicy Burger,78270,FR,Paris,48.860,2.324,d13e1dad-bb24-43f1-aec1-b56082dc9eff,16.15,0.0,2022-09-05T19:32:43.000Z
17179869216,33,The Blue Elephant,66775,US,Hill City,43.959,-103.737,5c932cb5-c1bc-493e-9a46-e9b64ae1a5d3,10.80,0.0,2022-09-17T05:00:23.000Z
68719476754,19,The Tasting Room,44516,US,Springfield,40.685,-74.331,19ffef19-8616-4946-af98-05faabfc24bd,15.03,0.15,2021-10-15T02:10:07.000Z
103079215117,14,The Gourmet Garden,1670,US,Victorville,34.507,-117.326,0213ebd0-2a52-4557-ad36-5875c81d6847,23.28,0.0,2022-09-18T15:05:46.000Z
171798691898,59,Azalea Cafe,28451,GB,London,51.515,-0.148,b8800cb9-3fdc-4316-b67c-511867ee678d,21.07,0.0,2022-09-08T19:21:40.000Z
77309411383,56,The Waffle House,63415,GB,London,51.461,-0.276,b5a484a4-5017-475d-8c25-d484e6e97977,5.41,0.0,2022-09-27T03:19:09.000Z
223338299422,31,Bistro 42,71667,IT,Milan,45.465,9.190,04672727-2429-491d-8aa8-0018cedd563c,26.23,0.15,2021-10-08T04:42:52.000Z
137438953479,8,The Green Olive,17484,US,Kingsport,36.563,-82.566,11bf032e-7338-421a-863b-72ea4f332ba0,27.09,0.15,2021-10-23T13:49:50.000Z
223338299414,23,The Hungry Pig,71667,ES,Barcelona,41.392,2.172,cbad22c2-a9d4-4bcd-bf7c-9a652e1f0942,7.43,0.0,2022-08-21T01:34:15.000Z
77309411383,56,The Waffle House,63415,GB,London,51.461,-0.276,e8c422a0-50f7-400d-93f3-119c3b84e476,16.03,0.15,2021-10-19T06:20:27.000Z
25769803800,25,The Cozy Cafe,95123,ES,Barcelona,41.395,2.143,5b586fa5-8c95-4343-9d2c-26787fa398ab,27.64,0.0,2022-09-01T09:06:54.000Z
59,60,Big City Grill,18235,GB,London,51.500,-0.193,e9d3cac9-1090-4bb9-b0ef-dad6bf521e63,13.68,0.05,2022-09-17T05:24:52.000Z
68719476754,19,The Tasting Room,44516,US,Springfield,40.685,-74.331,733bdab8-3878-4d91-abe7-f7d58f72acbd,18.20,0.15,2022-08-11T19:48:21.000Z
214748364813,14,The Gourmet Garden,23242,US,Keyser,39.439,-78.971,b93092e4-8135-4313-b07e-a53155c2d726,15.17,0.0,2022-08-17T23:33:14.000Z
103079215117,14,The Gourmet Garden,1670,US,Victorville,34.507,-117.326,d08d6f1f-7502-497f-9b40-9c2dcad04b84,18.88,0.05,2021-10-15T10:35:18.000Z
25769803824,49,The Olive Tree,95123,AT,Vienna,48.209,16.354,e1dfe009-1154-4800-92d0-f90befc3b9b0,3.79,0.0,2021-10-07T05:05:27.000Z
171798691888,49,The Olive Tree,28451,FR,Paris,48.869,2.361,9c85a359-bae5-445f-a49c-a7c4cb6aa4ae,22.78,0.05,2021-10-03T13:15:35.000Z
223338299414,23,The Hungry Pig,71667,ES,Barcelona,41.392,2.172,ef46de0d-ee76-4a8b-a4a0-4fac673aa908,12.65,0.0,2022-09-06T17:41:20.000Z
223338299414,23,The Hungry Pig,71667,ES,Barcelona,41.392,2.172,3a07cc53-52cd-431a-9dbd-bc493c0ed21e,26.63,0.1,2021-10-15T05:13:04.000Z
214748364857,58,A Tasty Bite,23242,FR,Paris,48.866,2.332,c044e597-60c3-4d3e-89b6-bdc1708b746d,28.69,0.15,2021-10-03T15:08:34.000Z
206158430219,12,The Wooden Spoon,76199,US,Abbeville,36.623,-4.501,75f85bb5-4df6-42cf-9a9a-ac7bd821dc5c,13.39,0.0,2022-08-05T12:46:41.000Z
120259084341,54,The Spice House,40542,GB,London,51.502,-0.119,a0d86021-f0ff-4c15-b4e0-5545b00d342b,12.10,0.0,2022-08-15T19:05:34.000Z
214748364806,7,Cafe Roma,23242,US,Cypress,33.832,-118.024,eb331a7f-7601-40fa-8c8d-016c07f89432,4.32,0.15,2022-08-24T13:59:27.000Z
137438953479,8,The Green Olive,17484,US,Kingsport,36.563,-82.566,57636211-a5fe-4036-bc56-c8c0bdb85c96,13.23,0.0,2021-10-20T02:15:34.000Z
77309411395,68,Delish Cafe,63415,NL,Amsterdam,52.355,4.913,626ab959-7399-467a-b31d-1d5b1b290aff,11.15,0.15,2022-09-01T20:14:06.000Z
68719476754,19,The Tasting Room,44516,US,Springfield,40.685,-74.331,95d8f562-56ab-488b-8d77-9f401effde1d,13.80,0.05,2021-10-17T08:39:40.000Z
68719476797,62,Cafe Luminoso,44516,GB,London,51.526,-0.083,229db540-61b3-4169-b746-50edd7a9040a,20.37,0.05,2022-09-27T05:22:53.000Z
180388626478,47,The Juicy Burger,78270,FR,Paris,48.860,2.324,003c4c1c-71d6-47bd-aed6-b22dc8239fdb,15.70,0.0,2021-10-04T02:00:40.000Z
94489280571,60,Big City Grill,49283,GB,London,51.524,-0.126,283ae666-ea07-4120-8393-709c39089d56,20.41,0.05,2022-08-16T15:31:05.000Z
103079215117,14,The Gourmet Garden,1670,US,Victorville,34.507,-117.326,7d78a5cf-276d-4862-a36b-55d1eb86f87b,3.06,0.0,2022-08-24T21:46:16.000Z
249108103174,7,Cafe Roma,62927,US,Myrtle Beach,33.722,-78.921,7d854b5f-b37e-48ce-8cf5-30d14305f043,3.89,0.15,2022-09-08T09:34:44.000Z
137438953479,8,The Green Olive,17484,US,Kingsport,36.563,-82.566,25df2da8-353b-46ef-a5d2-3836e167767a,27.93,0.0,2021-10-24T17:16:07.000Z
77309411388,61,Blue Water Bistro,63415,GB,London,51.495,-0.119,d5546910-a9fe-4bca-99ea-32f1ba735e27,28.25,0.15,2022-09-25T13:37:23.000Z
180388626432,1,Savoria,78270,US,Hernando,28.899,-82.429,2f93c930-9754-4372-85c1-6c12669f8661,19.01,0.15,2022-09-11T23:43:52.000Z
223338299422,31,Bistro 42,71667,IT,Milan,45.465,9.190,3067d289-7cfd-4276-9a0a-dc53b464a890,21.40,0.0,2022-08-26T06:21:04.000Z
137438953479,8,The Green Olive,17484,US,Kingsport,36.563,-82.566,e2e9bbd0-0953-4d04-be35-a286a152be61,6.54,0.0,2022-08-24T09:52:18.000Z
154618822730,75,Greenhouse Cafe,69842,GB,London,51.513,-0.076,5a8caa11-e4a9-4643-a694-25202d4b41b2,21.72,0.0,2021-10-23T17:12:37.000Z
68719476737,2,Bella Cucina,44516,US,Pompano Beach,26.212,-80.166,ec69906f-0594-4c3c-a9ff-5391ba12d5f5,24.85,0.15,2021-10-19T00:52:26.000Z
103079215117,14,The Gourmet Garden,1670,US,Victorville,34.507,-117.326,0dd7f04e-7471-481b-8a4f-47bfbc31d43a,15.27,0.15,2021-10-31T18:44:07.000Z
171798691888,49,The Olive Tree,28451,FR,Paris,48.869,2.361,00d27bf0-b1e1-460b-92c8-24ad7cf77ed9,29.27,0.0,2021-10-11T18:29:55.000Z
266287972391,40,Crimson Cafe,70700,IT,Milan,45.473,9.191,7920f393-590b-4068-82ed-18d58edea7ef,20.57,0.0,2021-10-24T20:36:11.000Z
188978561075,52,The Red Door,5034,AT,Vienna,48.215,16.376,228d891f-7dc4-420f-8eb2-29a2214a140d,28.17,0.0,2022-09-09T23:26:50.000Z
206158430219,12,The Wooden Spoon,76199,US,Abbeville,36.623,-4.501,64c71439-895a-4a87-9f63-1fc7607d7aa8,3.94,0.05,2022-08-03T16:17:39.000Z
77309411388,61,Blue Water Bistro,63415,GB,London,51.495,-0.119,5f584280-b14b-4f27-b9db-77acc09af691,14.61,0.0,2021-10-21T04:29:10.000Z
25769803824,49,The Olive Tree,95123,AT,Vienna,48.209,16.354,9b17b1f6-61e9-420f-9563-38eedc46bee2,18.85,0.05,2022-09-05T04:10:55.000Z
214748364806,7,Cafe Roma,23242,US,Cypress,33.832,-118.024,f3d26789-eb61-4b3e-b46a-5859014b8661,26.87,0.15,2021-10-13T22:04:57.000Z
25769803801,26,The Silver Spoon,95123,ES,Barcelona,41.401,2.209,b219562e-6ecd-4e84-9758-cdbff6de3e46,29.87,0.05,2022-09-10T12:44:22.000Z
25769803801,26,The Silver Spoon,95123,ES,Barcelona,41.401,2.209,3e9329f8-e25a-498d-b0e3-0291dae0c694,8.84,0.0,2022-08-17T20:14:39.000Z
214748364857,58,A Tasty Bite,23242,FR,Paris,48.866,2.332,31b98201-32c7-4ead-992d-05e87731a2ea,23.46,0.0,2022-08-04T23:20:19.000Z
25769803800,25,The Cozy Cafe,95123,ES,Barcelona,41.395,2.143,e37f3355-3db8-49a5-a933-43bb4e2602ea,11.89,0.0,2022-08-20T07:18:56.000Z
137438953479,8,The Green Olive,17484,US,Kingsport,36.563,-82.566,484bca69-76f2-4900-a8f0-59e86995fbc5,24.44,0.0,2022-09-22T03:06:02.000Z
223338299422,31,Bistro 42,71667,IT,Milan,45.465,9.190,5e56e821-08cc-48a9-886c-290b1882c132,24.73,0.0,2022-09-21T13:51:52.000Z
59,60,Big City Grill,18235,GB,London,51.500,-0.193,de91b430-f766-462a-ab20-24b99c6dc171,14.95,0.15,2022-09-16T03:20:47.000Z
266287972391,40,Crimson Cafe,70700,IT,Milan,45.473,9.191,523f0138-6c57-4770-afdb-205be1a91e98,24.82,0.15,2021-10-25T16:43:06.000Z
68719476754,19,The Tasting Room,44516,US,Springfield,40.685,-74.331,8088d9d3-83e1-4d46-ac9d-4585e234f1d8,27.51,0.0,2022-08-03T13:09:24.000Z
120259084341,54,The Spice House,40542,GB,London,51.502,-0.119,3b34fea2-a3bb-46d3-87d1-5b1173e992e5,26.64,0.0,2022-08-11T04:23:34.000Z
120259084341,54,The Spice House,40542,GB,London,51.502,-0.119,6b70b7b7-8297-4b39-a779-4ea9983ff2b3,15.92,0.15,2021-10-11T16:35:18.000Z
